date,share_code,issuer_name,investor_name,investor_type,local_foreign,nationality,domicile,holdings_scripless,holdings_scrip,total_holding_shares,percentage
2026-03-31,PPRO,PP Properti Tbk,JUNI SETIAWATI WONOWIDJOJO,ID,L,INDONESIAN,INDONESIA,966835700,0,966835700,1.57
2026-03-31,PPRO,PP Properti Tbk,PT YULIE SEKURITAS INDONESIA TBK,SC,L,,INDONESIA,668641300,0,668641300,1.08
2026-03-31,PRAY,FAMON AWAL BROS SEDAYA Tbk,PT. FAMON OBOR MAJU,CP,L,,INDONESIA,0,6487215267,6487215267,46.47
2026-03-31,PRAY,FAMON AWAL BROS SEDAYA Tbk,ARCHIPELAGO INVESTMENT PTE LTD,CP,F,,SINGAPORE,3789358400,0,3789358400,27.15
2026-03-31,PRAY,FAMON AWAL BROS SEDAYA Tbk,PT AWAL BROS CITRA BATAM,CP,L,,INDONESIA,2420632176,0,2420632176,17.34
2026-03-31,PRAY,FAMON AWAL BROS SEDAYA Tbk,PROVIDENTIA WEALTH ADVISORY LTD,IB,F,,SINGAPORE,658884733,0,658884733,4.72
2026-03-31,PRAY,FAMON AWAL BROS SEDAYA Tbk,BLAIR ROAD CAPITAL PTE LTD,CP,F,,SINGAPORE,390863824,0,390863824,2.8
2026-03-31,PRDA,PRODIA WIDYAHUSADA Tbk,PT. PRODIA UTAMA,CP,L,,INDONESIA,0,534375000,534375000,57.0
2026-03-31,PRDA,PRODIA WIDYAHUSADA Tbk,BIO MAJESTY PTE. LTD.,OT,F,,SINGAPORE,84375000,28125000,112500000,12.0
2026-03-31,PRDA,PRODIA WIDYAHUSADA Tbk,PRODIA WIDYAHUSADA TBK.,CP,L,,INDONESIA,47724500,0,47724500,5.09
2026-03-31,PRDA,PRODIA WIDYAHUSADA Tbk,REKSA DANA HPAM SMART BETA EKUITAS,MF,L,,INDONESIA,35100500,0,35100500,3.74
2026-03-31,PRDA,PRODIA WIDYAHUSADA Tbk,"EFG BANK AG, SINGAPORE BRANCH A/C CLIENTS",IB,F,,SINGAPORE,30125000,0,30125000,3.21
2026-03-31,PRDA,PRODIA WIDYAHUSADA Tbk,JPMCB NA RE - SWEDBANK ROBUR SMALL CAP EMERGING MARKETS,MF,F,,SWEDEN,19000000,0,19000000,2.03
2026-03-31,PRDA,PRODIA WIDYAHUSADA Tbk,REKSADANA HPAM ULTIMA EKUITAS,MF,L,,INDONESIA,13430600,0,13430600,1.43
2026-03-31,PRDA,PRODIA WIDYAHUSADA Tbk,REKSA DANA HPAM SYARIAH EKUITAS,MF,L,,INDONESIA,12006500,0,12006500,1.28
2026-03-31,PRDA,PRODIA WIDYAHUSADA Tbk,"CACEIS BANK, LUXEMBOURG BRANCH/ UCITS CLIENTS",IB,F,,LUXEMBOURG,10229400,0,10229400,1.09
2026-03-31,PRIM,ROYAL PRIMA Tbk,I NYOMAN EHRICH LISTER DR,ID,L,INDONESIAN,INDONESIA,243441800,2190480000,2433921800,71.72
2026-03-31,PRIM,ROYAL PRIMA Tbk,ROBIN,ID,L,INDONESIAN,INDONESIA,212188500,0,212188500,6.25
2026-03-31,PRIM,ROYAL PRIMA Tbk,MARWOTO,ID,L,INDONESIAN,INDONESIA,92257700,0,92257700,2.72
2026-03-31,PSAB,J RESOURCES ASIA PASIFIK Tbk,JIMMY BUDIARTO,ID,L,INDONESIAN,INDONESIA,23814000000,0,23814000000,90.0
2026-03-31,PSAB,J RESOURCES ASIA PASIFIK Tbk,NOMURA SINGAPORE LIMITED,IB,F,,SINGAPORE,661500000,0,661500000,2.5
2026-03-31,PSAB,J RESOURCES ASIA PASIFIK Tbk,SUWANTARA GOTAMA,ID,L,INDONESIAN,SINGAPORE,441987294,0,441987294,1.67
2026-03-31,PSAT,PANCARAN SAMUDERA TRANSPORT Tbk,PT PROFITAMA HASIL INDAH,CP,L,,,0,894600000,894600000,60.35
2026-03-31,PSAT,PANCARAN SAMUDERA TRANSPORT Tbk,PT SURYA MITRA PANCARAN,CP,L,,,0,365400000,365400000,24.65
2026-03-31,PSAT,PANCARAN SAMUDERA TRANSPORT Tbk,PT. BENTUK KARYA NUSANTARA,CP,L,,INDONESIA,45700000,0,45700000,3.08
2026-03-31,PSAT,PANCARAN SAMUDERA TRANSPORT Tbk,PT WARNA CIPTA KARYA,CP,L,,INDONESIA,40253000,0,40253000,2.72
2026-03-31,PSAT,PANCARAN SAMUDERA TRANSPORT Tbk,PT SEGARA ARTHA UTAMA,CP,L,,INDONESIA,31167600,0,31167600,2.1
2026-03-31,PSDN,PRASIDHA ANEKA NIAGA Tbk,PT PRASIDHA,CP,L,,INDONESIA,1075600,675754545,676830145,47.0
2026-03-31,PSDN,PRASIDHA ANEKA NIAGA Tbk,IGIANTO JOE,ID,L,INDONESIAN,INDONESIA,0,272378790,272378790,18.92
2026-03-31,PSDN,PRASIDHA ANEKA NIAGA Tbk,"ANEKA BUMI PRASIDHA, PT",CP,L,,,0,136500000,136500000,9.48
2026-03-31,PSDN,PRASIDHA ANEKA NIAGA Tbk,"ANEKA AGROPRASIDHA, PT",CP,L,,,0,114000000,114000000,7.92
2026-03-31,PSDN,PRASIDHA ANEKA NIAGA Tbk,AGUS SOEGIARTO,ID,L,INDONESIAN,INDONESIA,45933333,20000000,65933333,4.58
2026-03-31,PSDN,PRASIDHA ANEKA NIAGA Tbk,"Aneka Sumber Kumala, PT",CP,L,,INDONESIA,5622500,21406000,27028500,1.88
2026-03-31,PSDN,PRASIDHA ANEKA NIAGA Tbk,PT ABA JAYAABADI,CP,L,,INDONESIA,3508500,20807000,24315500,1.69
2026-03-31,PSGO,PALMA SERASIH Tbk,PT JALINANKASIH SESAMA,CP,L,,INDONESIA,377906900,7800000000,8177906900,43.38
2026-03-31,PSGO,PALMA SERASIH Tbk,"SERASIH HOLDICO, PT",CP,L,,,0,6600000000,6600000000,35.01
2026-03-31,PSGO,PALMA SERASIH Tbk,BUDIONO TANBUN,ID,L,INDONESIAN,INDONESIA,0,1600000000,1600000000,8.49
2026-03-31,PSGO,PALMA SERASIH Tbk,BANK OF SINGAPORE LIMITED,IB,F,,SINGAPORE,662933333,0,662933333,3.52
2026-03-31,PSGO,PALMA SERASIH Tbk,KELVIN HALIM,ID,L,INDONESIAN,INDONESIA,601400000,0,601400000,3.19
2026-03-31,PSGO,PALMA SERASIH Tbk,"CHE WAI CHAN,",ID,F,CHINESE,HONG KONG,500000000,0,500000000,2.65
2026-03-31,PSGO,PALMA SERASIH Tbk,DBS BANK LTD.,IB,F,,SINGAPORE,298780500,0,298780500,1.59
2026-03-31,PSKT,RED PLANET INDONESIA Tbk,PT TIRTA ORISA YASA,CP,L,,INDONESIA,4219825598,0,4219825598,40.77
2026-03-31,PSKT,RED PLANET INDONESIA Tbk,MOH.A.R.P.MANGKUNINGRAT,ID,L,INDONESIAN,INDONESIA,2325081078,0,2325081078,22.46
2026-03-31,PSKT,RED PLANET INDONESIA Tbk,PT CRIO INDONESIA,CP,L,,INDONESIA,994207500,0,994207500,9.6
2026-03-31,PSKT,RED PLANET INDONESIA Tbk,PT. TRAJECTIVE MITRA INDONESIA,CP,L,,INDONESIA,756000000,0,756000000,7.3
2026-03-31,PSKT,RED PLANET INDONESIA Tbk,ALBERT KURNIAWAN BUDI S,ID,L,INDONESIAN,INDONESIA,301210500,0,301210500,2.91
2026-03-31,PSKT,RED PLANET INDONESIA Tbk,PT BERLIAN TAMBANG INDONESIA,CP,L,,INDONESIA,145274100,0,145274100,1.4
2026-03-31,PSKT,RED PLANET INDONESIA Tbk,PT. CIPTA KOMUNIKA KHATULISTIWA,CP,L,,INDONESIA,107103300,0,107103300,1.03
2026-03-31,PSSI,IMC PELITA LOGISTIK Tbk,PT INDOPRIMA MARINE,CP,L,,INDONESIA,2374400000,0,2374400000,43.83
2026-03-31,PSSI,IMC PELITA LOGISTIK Tbk,Kendilo Pte Ltd,CP,F,,SINGAPORE,1523190946,0,1523190946,28.12
2026-03-31,PSSI,IMC PELITA LOGISTIK Tbk,PT BIO PERMAI,CP,L,,INDONESIA,332686100,0,332686100,6.14
2026-03-31,PSSI,IMC PELITA LOGISTIK Tbk,PT IMC PELITA LOGISTIK TBK,CP,L,,INDONESIA,295874000,0,295874000,5.46
2026-03-31,PSSI,IMC PELITA LOGISTIK Tbk,CONVIVIAL NAVIGATION CO. PTE.LTD,CP,F,,SINGAPORE,267863153,0,267863153,4.94
2026-03-31,PSSI,IMC PELITA LOGISTIK Tbk,TSAO PAO CHEE INVESTMENT MANAGEMENT PTE.LTD,CP,F,,SINGAPORE,240000000,0,240000000,4.43
2026-03-31,PSSI,IMC PELITA LOGISTIK Tbk,IMC DYNAMIC INVESTMENTS PTE LTD,CP,F,,SINGAPORE,240000000,0,240000000,4.43
2026-03-31,PTBA,BUKIT ASAM (PERSERO) Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT MINERAL INDUSTRI INDONESIA,CP,L,,INDONESIA,105213200,7490437495,7595650695,65.93
2026-03-31,PTBA,BUKIT ASAM (PERSERO) Tbk,DJS KETENAGAKERJAAN PROGRAM JAMINAN HARI TUA,IS,L,,INDONESIA,177167100,0,177167100,1.54
2026-03-31,PTDU,DJASA UBERSAKTI Tbk,PT TEKNINDO GEOSISTEM UNGGUL,CP,L,,INDONESIA,0,625000000,625000000,41.67
2026-03-31,PTDU,DJASA UBERSAKTI Tbk,RSK INVESTASI UNGGUL,CP,L,,INDONESIA,475000000,0,475000000,31.67
2026-03-31,PTDU,DJASA UBERSAKTI Tbk,VICA VALENTINA,ID,L,INDONESIAN,INDONESIA,19000000,0,19000000,1.27
2026-03-31,PTDU,DJASA UBERSAKTI Tbk,SUMIRAH TOHIR T,ID,L,INDONESIAN,INDONESIA,17044800,0,17044800,1.14
2026-03-31,PTDU,DJASA UBERSAKTI Tbk,BUDIANTO M KURNIAWAN,ID,L,INDONESIAN,INDONESIA,15430800,0,15430800,1.03
2026-03-31,PTIS,INDO STRAITS Tbk,STRAITS CORPORATION PTE LTD,,,,,0,450165300,450165300,81.82
2026-03-31,PTIS,INDO STRAITS Tbk,PHILLIP SECURITIES PTE LTD,SC,F,,SINGAPORE,18832600,0,18832600,3.42
2026-03-31,PTIS,INDO STRAITS Tbk,ASURANSI SIMAS JIWA,IS,L,,INDONESIA,12675100,0,12675100,2.3
2026-03-31,PTIS,INDO STRAITS Tbk,PT INDO STRAITS Tbk,CP,L,,INDONESIA,6429000,0,6429000,1.17
2026-03-31,PTIS,INDO STRAITS Tbk,ANTHONY SETIADI,ID,L,INDONESIAN,INDONESIA,6248500,0,6248500,1.14
2026-03-31,PTMP,MITRA PACK Tbk,PT KENCANA USAHA SENTOSA,CP,L,,,0,2298124000,2298124000,72.51
2026-03-31,PTMP,MITRA PACK Tbk,PT. DIGITAL KODING SOLUSINDO,CP,L,,INDONESIA,89096800,0,89096800,2.81
2026-03-31,PTMP,MITRA PACK Tbk,ARDI KUSUMA,ID,L,INDONESIAN,INDONESIA,55555200,0,55555200,1.75
2026-03-31,PTMP,MITRA PACK Tbk,PT. MITRA TRI INVESTAMA,CP,L,,INDONESIA,42548300,0,42548300,1.34
2026-03-31,PTMR,MASTER PRINT Tbk,PT MITRA PACK Tbk,CP,L,,,0,1457280000,1457280000,76.42
2026-03-31,PTMR,MASTER PRINT Tbk,PT. MITRA TRI INVESTAMA,CP,L,,INDONESIA,88272300,0,88272300,4.63
2026-03-31,PTMR,MASTER PRINT Tbk,PT MULTI MITRA SEMESTA,CP,L,,INDONESIA,60732700,0,60732700,3.18
2026-03-31,PTMR,MASTER PRINT Tbk,PT. KURNIA SEMESTA PERSADA,CP,L,,INDONESIA,45187300,0,45187300,2.37
2026-03-31,PTMR,MASTER PRINT Tbk,ROBERT HASAN,ID,L,INDONESIAN,INDONESIA,38909100,0,38909100,2.04
2026-03-31,PTMR,MASTER PRINT Tbk,ELIT KARYA INVESTINDO PT,CP,L,,INDONESIA,35540700,0,35540700,1.86
2026-03-31,PTMR,MASTER PRINT Tbk,EKO HERU WIBOWO,ID,L,INDONESIAN,INDONESIA,34187800,0,34187800,1.79
2026-03-31,PTMR,MASTER PRINT Tbk,DONNY SANTOSA,ID,L,INDONESIAN,INDONESIA,23412100,0,23412100,1.23
2026-03-31,PTPP,PP (PERSERO) Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT DANANTARA ASSET MANAGEMENT,CP,L,,,0,3130328358,3130328358,50.49
2026-03-31,PTPP,PP (PERSERO) Tbk,DJS KETENAGAKERJAAN PROGRAM JAMINAN HARI TUA,IS,L,,INDONESIA,210427800,0,210427800,3.39
2026-03-31,PTPP,PP (PERSERO) Tbk,HAIYANTO,ID,L,INDONESIAN,INDONESIA,186627800,0,186627800,3.01
2026-03-31,PTPP,PP (PERSERO) Tbk,PT Phintraco Sekuritas,SC,L,,INDONESIA,99088400,0,99088400,1.6
2026-03-31,PTPP,PP (PERSERO) Tbk,PT. MITRACOMM EKASARANA,CP,L,,INDONESIA,94333200,0,94333200,1.52
2026-03-31,PTPP,PP (PERSERO) Tbk,PT TASPEN (PERSERO),IS,L,,INDONESIA,82298700,0,82298700,1.33
2026-03-31,PTPP,PP (PERSERO) Tbk,DJS KETENAGAKERJAAN PROGRAM JAMINAN PENSIUN,IS,L,,INDONESIA,63163900,0,63163900,1.02
2026-03-31,PTPS,PULAU SUBUR Tbk,PT. SEKAWAN KONTRINDO,CP,L,,INDONESIA,0,1702400000,1702400000,78.54
2026-03-31,PTPW,PRATAMA WIDYA Tbk,ANDREAS WIDHATAMA KURNIAWAN,ID,L,INDONESIAN,INDONESIA,0,317925000,317925000,36.2
2026-03-31,PTPW,PRATAMA WIDYA Tbk,CYRILUS WINATAMA K,ID,L,INDONESIAN,INDONESIA,0,220125000,220125000,25.07
2026-03-31,PTPW,PRATAMA WIDYA Tbk,PT PRATAMA INVESTAMA KURNIA,CP,L,,INDONESIA,91481900,0,91481900,10.42
2026-03-31,PTPW,PRATAMA WIDYA Tbk,BONAVENTURA WIMATAMA KURNIAWAN,ID,L,INDONESIAN,INDONESIA,0,85375000,85375000,9.72
2026-03-31,PTPW,PRATAMA WIDYA Tbk,YOSEPH WIKATAMA,ID,L,,,0,79125000,79125000,9.01
2026-03-31,PTPW,PRATAMA WIDYA Tbk,PT. ROYAL STRATEGIS KAPITAL,CP,L,,INDONESIA,41168900,0,41168900,4.69
2026-03-31,PTPW,PRATAMA WIDYA Tbk,PT. INVESTASI BERSAMA MANDIRI,CP,L,,INDONESIA,32132500,0,32132500,3.66
2026-03-31,PTRO,PETROSEA Tbk,PT. KREASI JASA PERSADA,CP,L,,INDONESIA,4571811700,0,4571811700,45.33
2026-03-31,PTRO,PETROSEA Tbk,PT CARAKA REKSA OPTIMA,CP,L,,INDONESIA,2465974670,0,2465974670,24.45
2026-03-31,PTRO,PETROSEA Tbk,OCBC SECURITIES PRIVATE LIMITED,SC,F,,SINGAPORE,271402100,0,271402100,2.69
2026-03-31,PTRO,PETROSEA Tbk,PT SENTOSA BERSAMA MITRA,CP,L,,INDONESIA,256892300,0,256892300,2.55
2026-03-31,PTRO,PETROSEA Tbk,MORGAN STANLEY AND CO INTERNATIONAL PLC,CP,F,,UNITED KINGDOM,174964475,0,174964475,1.73
2026-03-31,PTRO,PETROSEA Tbk,PT PETRINDO JAYA KREASI TBK,CP,L,,INDONESIA,138926800,0,138926800,1.38
2026-03-31,PTSN,SAT NUSAPERSADA Tbk,ABIDIN FAN,ID,L,INDONESIAN,INDONESIA,3532500000,0,3532500000,66.47
2026-03-31,PTSN,SAT NUSAPERSADA Tbk,INDITECK TECHNOLOGY HONG KONG LIMITED,CP,F,,HONG KONG,531434400,0,531434400,10.0
2026-03-31,PTSN,SAT NUSAPERSADA Tbk,"ASUS INVESTMENT CO., LTD",CP,F,,"TAIWAN, PROVINCE OF CHINA",531434100,0,531434100,10.0
2026-03-31,PTSN,SAT NUSAPERSADA Tbk,PT ASUS INTERNATIONAL LIMITED,CP,F,,CAYMAN ISLANDS,260977800,0,260977800,4.91
2026-03-31,PTSN,SAT NUSAPERSADA Tbk,BIDIN YUSUF,ID,L,INDONESIAN,INDONESIA,187680000,0,187680000,3.53
2026-03-31,PTSN,SAT NUSAPERSADA Tbk,HARTO,ID,L,INDONESIAN,INDONESIA,58968800,0,58968800,1.11
2026-03-31,PTSP,PIONEERINDO GOURMET INTERNATIONAL Tbk,PT. GRAHA SENTOSA PERSADA,CP,L,,INDONESIA,61000666,0,61000666,27.63
2026-03-31,PTSP,PIONEERINDO GOURMET INTERNATIONAL Tbk,VP BANK LTD SINGAPORE BRANCH,IB,F,,SINGAPORE,31214900,0,31214900,14.14
2026-03-31,PTSP,PIONEERINDO GOURMET INTERNATIONAL Tbk,"UNION BANCAIRE PRIVEE, UBP SA SINGAPORE BRANCH",IB,F,,SINGAPORE,30674434,0,30674434,13.89
2026-03-31,PTSP,PIONEERINDO GOURMET INTERNATIONAL Tbk,PT. Bayu Buana Tbk,CP,L,,INDONESIA,19652000,0,19652000,8.9
2026-03-31,PTSP,PIONEERINDO GOURMET INTERNATIONAL Tbk,BANK OF SINGAPORE LIMITED,IB,F,,SINGAPORE,17782720,0,17782720,8.05
2026-03-31,PTSP,PIONEERINDO GOURMET INTERNATIONAL Tbk,STANDARD CHARTERED BANK SG S/A VP BANK A/C SAPPHIRE LINK LTD (ID005464400008),CP,F,,"VIRGIN ISLANDS, BRITISH",11020000,0,11020000,4.99
2026-03-31,PTSP,PIONEERINDO GOURMET INTERNATIONAL Tbk,STANDARD CHARTERED BANK SG S/A VP BANK A/C DIAMOND MILLENIUM LTD (ID005464400003),CP,F,,"VIRGIN ISLANDS, BRITISH",11000000,0,11000000,4.98
2026-03-31,PTSP,PIONEERINDO GOURMET INTERNATIONAL Tbk,LGT BANK AG,IB,F,,LIECHTENSTEIN,9095800,0,9095800,4.12
2026-03-31,PTSP,PIONEERINDO GOURMET INTERNATIONAL Tbk,CA INDOSUEZ (SWITZERLAND) SA,IB,F,,SINGAPORE,8925080,0,8925080,4.04
2026-03-31,PTSP,PIONEERINDO GOURMET INTERNATIONAL Tbk,BANK JULIUS BAER & CO. LTD,IB,F,,SINGAPORE,8206000,0,8206000,3.72
2026-03-31,PTSP,PIONEERINDO GOURMET INTERNATIONAL Tbk,BP2S SG/BNP PARIBAS SINGAPORE BRANCH WEALTH MANAGEMENT,OT,F,,SINGAPORE,3929000,0,3929000,1.78
2026-03-31,PUDP,PUDJIADI PRESTIGE Tbk,PT. ISTANA KUTA RATU PRESTIGE,CP,L,,INDONESIA,293545682,0,293545682,44.54
2026-03-31,PUDP,PUDJIADI PRESTIGE Tbk,LENAWATI SETIADI P,ID,L,INDONESIAN,INDONESIA,150093228,0,150093228,22.77
2026-03-31,PUDP,PUDJIADI PRESTIGE Tbk,KOSMIAN PUDJIADI,ID,L,INDONESIAN,INDONESIA,27076454,0,27076454,4.11
2026-03-31,PUDP,PUDJIADI PRESTIGE Tbk,MARIANTI PUDJIADI,ID,L,INDONESIAN,INDONESIA,27076454,0,27076454,4.11
2026-03-31,PUDP,PUDJIADI PRESTIGE Tbk,KRISTIAN PUDJIADI,ID,L,INDONESIAN,INDONESIA,27025256,0,27025256,4.1
2026-03-31,PUDP,PUDJIADI PRESTIGE Tbk,LUKMAN PUDJIADI,ID,L,INDONESIAN,INDONESIA,20984300,0,20984300,3.18
2026-03-31,PUDP,PUDJIADI PRESTIGE Tbk,DAMIAN PUDJIADI,ID,L,INDONESIAN,INDONESIA,18642778,0,18642778,2.83
2026-03-31,PUDP,PUDJIADI PRESTIGE Tbk,CHENGWY KARLAM,ID,L,INDONESIAN,INDONESIA,11949320,0,11949320,1.81
2026-03-31,PUDP,PUDJIADI PRESTIGE Tbk,ARIYO TEJO,ID,L,INDONESIAN,,8800806,0,8800806,1.34
2026-03-31,PUDP,PUDJIADI PRESTIGE Tbk,PT GRAHA PUJI BAHANA,CP,L,,INDONESIA,8360854,0,8360854,1.27
2026-03-31,PUDP,PUDJIADI PRESTIGE Tbk,NATALIA DEVI PUDJIADI,ID,L,INDONESIAN,INDONESIA,8166676,0,8166676,1.24
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,PT RAJAWALI INTI,CP,L,,INDONESIA,962621880,0,962621880,15.28
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,PT RAJAWALI DWIPUTRA INDONESIA,CP,L,,INDONESIA,769639000,0,769639000,12.21
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,PT IGELCORP ASIA KAPITAL,CP,L,,INDONESIA,465006000,0,465006000,7.38
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,PT IGELCORP NUSANTARA KAPITAL,CP,L,,INDONESIA,353069900,0,353069900,5.6
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,IB,F,,SINGAPORE,290159200,0,290159200,4.6
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,NI MADE PUTRI UMBARAWATI SE,ID,L,INDONESIAN,INDONESIA,150888800,0,150888800,2.39
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,PT VARASH SADDAN NUSANTARA,CP,L,,INDONESIA,130507300,0,130507300,2.07
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,HENDRA PRAYITNO,ID,L,INDONESIAN,INDONESIA,124490900,0,124490900,1.98
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,ERWIN PRASETYA TJANDRA,ID,L,INDONESIAN,INDONESIA,120000000,0,120000000,1.9
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,I PUTU EKA SURYAWAN,ID,L,INDONESIAN,INDONESIA,113401100,0,113401100,1.8
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,TONNY HERMAWAN ADIKARJO IR,ID,L,INDONESIAN,INDONESIA,96163000,0,96163000,1.53
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,DHEERAJ,ID,L,INDONESIAN,INDONESIA,81590284,0,81590284,1.29
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,FACHRUL ATMADJA,ID,L,INDONESIAN,INDONESIA,79145900,0,79145900,1.26
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,SALIM LIM,ID,L,INDONESIAN,INDONESIA,72101100,0,72101100,1.14
2026-03-31,PURA,PUTRA RAJAWALI KENCANA Tbk,TAN JANE,ID,L,INDONESIAN,INDONESIA,69371500,0,69371500,1.1
2026-03-31,PURE,TRINITAN METALS AND MINERALS Tbk,PT TRINITAN RESOURCETAMA INDONESIA,CP,L,,INDONESIA,363726830,0,363726830,26.45
2026-03-31,PURE,TRINITAN METALS AND MINERALS Tbk,PT MIRAE ASSET SEKURITAS INDONESIA,SC,L,,INDONESIA,149102527,0,149102527,10.84
2026-03-31,PURE,TRINITAN METALS AND MINERALS Tbk,MELANIAWATI HADIKARTONO,ID,L,INDONESIAN,INDONESIA,50100033,0,50100033,3.64
2026-03-31,PURE,TRINITAN METALS AND MINERALS Tbk,PUI SIAT HA,ID,L,INDONESIAN,INDONESIA,39122900,0,39122900,2.84
2026-03-31,PURE,TRINITAN METALS AND MINERALS Tbk,WEMPY,ID,L,INDONESIAN,INDONESIA,18684800,0,18684800,1.36
2026-03-31,PURE,TRINITAN METALS AND MINERALS Tbk,REZANANTA F PIETRUSCHKA,ID,L,INDONESIAN,INDONESIA,16600000,0,16600000,1.21
2026-03-31,PURE,TRINITAN METALS AND MINERALS Tbk,ASHISH KUMAR D KESWANI,ID,L,INDONESIAN,INDONESIA,15536100,0,15536100,1.13
2026-03-31,PURI,PURI GLOBAL SUKSES Tbk,PT. BUMI KREASI BARU,CP,L,,INDONESIA,0,768000000,768000000,76.8
2026-03-31,PURI,PURI GLOBAL SUKSES Tbk,ONG YICK SING,ID,F,MALAYSIAN,MALAYSIA,51470500,0,51470500,5.15
2026-03-31,PWON,PAKUWON JATI Tbk,PT PAKUWON ARTHANIAGA,CP,L,,INDONESIA,33077598400,0,33077598400,68.68
2026-03-31,PWON,PAKUWON JATI Tbk,EMPLOYEES PROVIDENT FUND BOARD,PF,F,,MALAYSIA,1102803500,0,1102803500,2.29
2026-03-31,PWON,PAKUWON JATI Tbk,FIDELITY FUNDS,MF,F,,LUXEMBOURG,933435200,0,933435200,1.94
2026-03-31,PWON,PAKUWON JATI Tbk,PLATINUM ASIA FUND,MF,F,,AUSTRALIA,724784985,0,724784985,1.5
2026-03-31,PYFA,PYRIDAM FARMA Tbk,REJUVE GLOBAL INVESTMENT PTE LTD,CP,F,,SINGAPORE,7194080948,0,7194080948,64.02
2026-03-31,PYFA,PYRIDAM FARMA Tbk,PT ASURANSI JIWA STARINVESTAMA,IS,L,,INDONESIA,572628400,0,572628400,5.1
2026-03-31,PYFA,PYRIDAM FARMA Tbk,DBS BANK LTD.,IB,F,,SINGAPORE,358078971,0,358078971,3.19
2026-03-31,PYFA,PYRIDAM FARMA Tbk,PT ALDIRACITA SEKURITAS INDONESIA,SC,L,,INDONESIA,342863880,0,342863880,3.05
2026-03-31,PYFA,PYRIDAM FARMA Tbk,DIAN CIPTAMAS AGUNG PT,CP,L,,INDONESIA,115488400,0,115488400,1.03
2026-03-31,PZZA,SARIMELATI KENCANA Tbk,"Sriboga Raturaya, PT",CP,L,,INDONESIA,1957933250,0,1957933250,64.79
2026-03-31,PZZA,SARIMELATI KENCANA Tbk,DBS BANK LTD S/A PEMBERTON ASIAN OPPORTUNITIES FUND,IB,F,,SINGAPORE,290000000,0,290000000,9.6
2026-03-31,PZZA,SARIMELATI KENCANA Tbk,JPMCB NA AIF CLT RE-THE SCOTTISH ORIENTAL SMALLER COMPANIES TRUST PLC,CP,F,,UNITED KINGDOM,211533000,0,211533000,7.0
2026-03-31,PZZA,SARIMELATI KENCANA Tbk,CLSA LTD,SC,F,,HONG KONG,126353850,0,126353850,4.18
2026-03-31,PZZA,SARIMELATI KENCANA Tbk,TJIOK ARISTO SUNGKONO.S,ID,L,INDONESIAN,INDONESIA,47580000,0,47580000,1.57
2026-03-31,RAAM,TRIPAR MULTIVSION PLUS Tbk,RAM JETHMAL PUNJABI,ID,L,INDONESIAN,INDONESIA,4599467382,0,4599467382,67.5
2026-03-31,RAAM,TRIPAR MULTIVSION PLUS Tbk,PT. MNC DIGITAL ENTERTAINMENT TBK,CP,L,,INDONESIA,619420000,0,619420000,9.09
2026-03-31,RAAM,TRIPAR MULTIVSION PLUS Tbk,SCOTTS CAPITAL INVESTMENT CORPORATION,CP,F,,SEYCHELLES,300000000,0,300000000,4.4
2026-03-31,RAAM,TRIPAR MULTIVSION PLUS Tbk,LGT BANK AG,IB,F,,LIECHTENSTEIN,167271400,0,167271400,2.45
2026-03-31,RAAM,TRIPAR MULTIVSION PLUS Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,F,,SINGAPORE,150425500,0,150425500,2.21
2026-03-31,RAAM,TRIPAR MULTIVSION PLUS Tbk,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,IB,F,,SINGAPORE,118694200,0,118694200,1.74
2026-03-31,RAAM,TRIPAR MULTIVSION PLUS Tbk,REGENCY HIGH ENTERPRISE LTD,CP,F,,"VIRGIN ISLANDS, BRITISH",102623000,0,102623000,1.51
2026-03-31,RAAM,TRIPAR MULTIVSION PLUS Tbk,SAFARI ASIA LIMITED,IB,F,,HONG KONG,89500000,0,89500000,1.31
2026-03-31,RAFI,SARI KREASI BOGA Tbk,GLOBALASIA CAPITAL INVESTAMA PT,OT,L,,,0,1200000000,1200000000,38.36
2026-03-31,RAFI,SARI KREASI BOGA Tbk,AGUSTIN WIDYAWATI,ID,L,INDONESIAN,INDONESIA,154014600,0,154014600,4.92
